medicine_id_ndc,year_month,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,beginning_inventory_units,units_received_this_month,ending_inventory_units,restock_events_count,units_used_this_month,average_daily_usage_units,monthly_usage_trend,usage_variability_flag,currently_backordered,available_suppliers,historically_stocked
59192-7498-35,2025-04,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,149,112,144,1,117,4,increasing,False,False,AmerisourceBergen,True
59192-7498-35,2025-05,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,144,50,92,3,102,3,decreasing,False,False,AmerisourceBergen,True
59192-7498-35,2025-06,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,92,142,124,3,110,4,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-07,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,124,100,109,1,115,4,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-08,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,109,100,102,3,107,3,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-09,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,102,100,88,2,114,4,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-10,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,88,150,130,2,108,3,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-11,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,130,150,171,3,109,4,stable,False,False,AmerisourceBergen,True
59192-7498-35,2025-12,meropenem,Meropenem,Novartis,500.0,mg,injection_vials,box,50,True,142.62,171,50,112,3,109,4,stable,False,False,AmerisourceBergen,True
11658-7882-72,2025-01,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,103,100,110,1,93,3,stable,False,False,Cardinal,True
11658-7882-72,2025-02,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,110,50,83,1,77,3,decreasing,False,False,Cardinal,True
11658-7882-72,2025-03,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,83,50,69,1,64,2,decreasing,False,False,Cardinal,True
11658-7882-72,2025-04,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,69,75,70,2,74,2,increasing,False,False,Cardinal,True
11658-7882-72,2025-05,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,70,50,60,3,60,2,decreasing,False,False,Cardinal,True
11658-7882-72,2025-06,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,60,50,52,2,58,2,stable,False,False,Cardinal,True
11658-7882-72,2025-07,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,52,75,68,1,59,2,stable,False,False,Cardinal,True
11658-7882-72,2025-08,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,68,25,1,3,196,6,increasing,False,False,Cardinal,True
11658-7882-72,2025-09,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,1,195,147,4,49,2,decreasing,False,False,Cardinal,True
11658-7882-72,2025-10,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,147,0,100,0,47,2,stable,False,False,Cardinal,True
11658-7882-72,2025-11,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,100,0,63,0,37,1,decreasing,False,False,Cardinal,True
11658-7882-72,2025-12,midazolam,MidazolamXR,Lupin,1.0,mg/ml,syringe,box,25,True,143.19,63,25,52,2,36,1,stable,False,False,Cardinal,True
67091-5397-51,2025-01,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,11910,4200,8681,3,7429,240,stable,False,False,McKesson,True
67091-5397-51,2025-02,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,8681,10102,10451,5,8332,298,increasing,False,False,McKesson,True
67091-5397-51,2025-03,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,10451,1900,6620,3,5731,185,decreasing,False,False,McKesson,True
67091-5397-51,2025-04,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,6620,6300,7554,5,5366,179,stable,False,False,McKesson,True
67091-5397-51,2025-05,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,7554,4478,6443,4,5589,180,stable,False,False,McKesson,True
67091-5397-51,2025-06,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,6443,5800,6679,3,5564,185,stable,False,False,McKesson,True
67091-5397-51,2025-07,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,6679,4600,5566,3,5713,184,stable,False,False,McKesson,True
67091-5397-51,2025-08,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,5566,7200,7049,4,5717,184,stable,False,False,McKesson,True
67091-5397-51,2025-09,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,7049,6035,7206,4,5878,196,stable,False,False,McKesson,True
67091-5397-51,2025-10,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,7206,5100,6395,5,5911,191,stable,False,False,McKesson,True
67091-5397-51,2025-11,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,6395,14300,10856,5,9839,328,increasing,False,False,McKesson,True
67091-5397-51,2025-12,warfarin,Warfarin ,Baxter,10.0,mg,tablets,bottle,100,True,0.24,10856,7900,10458,3,8298,268,decreasing,False,False,McKesson,True
54608-5581-86,2025-01,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,965,360,735,3,590,19,stable,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-02,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,735,576,782,3,529,19,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-03,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,782,288,612,4,458,15,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-04,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,612,432,16,5,1178,39,increasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-05,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,16,1176,808,3,384,12,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-06,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,808,144,0,2,1045,35,increasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-07,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,0,1284,886,3,398,13,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-08,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,886,0,507,0,379,12,stable,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-09,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,507,216,386,4,337,11,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-10,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,386,336,424,4,298,10,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-11,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,424,192,332,3,284,9,stable,False,False,"Cardinal, McKesson, AmerisourceBergen",True
54608-5581-86,2025-12,dextrose,Dextrose,Sun Pharma,10.0,g,iv_bags,bag,24,False,9.71,332,216,303,2,245,8,decreasing,False,False,"Cardinal, McKesson, AmerisourceBergen",True
39045-7625-98,2025-01,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,4798,5400,4907,4,5291,171,stable,False,False,Cardinal,True
39045-7625-98,2025-02,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,4907,9090,7348,4,6649,237,increasing,False,False,Cardinal,True
39045-7625-98,2025-03,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,7348,2340,5578,3,4110,133,decreasing,False,False,Cardinal,True
39045-7625-98,2025-04,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,5578,2250,3836,5,3992,133,stable,False,False,Cardinal,True
39045-7625-98,2025-05,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,3836,2880,3080,3,3636,117,stable,False,False,Cardinal,True
39045-7625-98,2025-06,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,3080,4860,4130,5,3810,127,stable,False,False,Cardinal,True
39045-7625-98,2025-07,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,4130,5220,5066,3,4284,138,increasing,False,False,Cardinal,True
39045-7625-98,2025-08,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,5066,2880,4266,3,3680,119,decreasing,False,False,Cardinal,True
39045-7625-98,2025-09,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,4266,5220,5185,3,4301,143,increasing,False,False,Cardinal,True
39045-7625-98,2025-10,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,5185,2610,3763,4,4032,130,stable,False,False,Cardinal,True
39045-7625-98,2025-11,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,3763,7380,5262,3,5881,196,increasing,False,False,Cardinal,True
39045-7625-98,2025-12,doxycycline,Doxycycline,Aurobindo,100.0,mg,capsule,bottle,90,True,0.75,5262,6930,6430,3,5762,186,stable,False,False,Cardinal,True
35242-6169-25,2025-01,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,155,372,301,3,226,7,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-02,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,301,120,251,3,170,6,decreasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-03,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,251,72,180,3,143,5,decreasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-04,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,180,109,149,3,140,5,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-05,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,149,144,162,3,131,4,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-06,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,162,120,162,5,120,4,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-07,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,162,84,112,2,134,4,increasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-08,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,112,108,101,4,119,4,decreasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-09,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,101,144,113,5,132,4,increasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-10,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,113,144,135,4,122,4,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-11,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,135,264,174,5,225,8,increasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
35242-6169-25,2025-12,fluconazole,Fluconazole,Aurobindo,200.0,mg,iv_bags,bag,12,False,16.9,174,240,226,4,188,6,decreasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
80010-3073-45,2025-01,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,6211,690,3930,3,2971,96,stable,False,False,McKesson,True
80010-3073-45,2025-02,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,3930,2430,2910,4,3450,123,increasing,False,False,McKesson,True
80010-3073-45,2025-03,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,2910,5370,4356,3,3924,127,increasing,False,False,McKesson,True
80010-3073-45,2025-04,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,4356,2400,3049,3,3707,124,stable,False,False,McKesson,True
80010-3073-45,2025-05,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,3049,4110,3256,4,3903,126,stable,False,False,McKesson,True
80010-3073-45,2025-06,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,3256,3876,3719,5,3413,114,decreasing,False,False,McKesson,True
80010-3073-45,2025-07,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,3719,5790,5341,3,4168,134,increasing,False,False,McKesson,True
80010-3073-45,2025-08,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,5341,3060,3977,5,4424,143,stable,False,False,McKesson,True
80010-3073-45,2025-09,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,3977,4860,4844,3,3993,133,stable,False,False,McKesson,True
80010-3073-45,2025-10,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,4844,2610,0,5,16245,524,increasing,False,False,McKesson,True
80010-3073-45,2025-11,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,0,16680,11754,3,4926,164,decreasing,False,False,McKesson,True
80010-3073-45,2025-12,doxycycline,Doxycycline,Hikma,100.0,mg,capsule,bottle,30,True,0.63,11754,0,6532,0,5222,168,stable,False,False,McKesson,True
16734-5136-71,2025-01,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,3388,2520,3046,3,2862,92,stable,False,False,McKesson,True
16734-5136-71,2025-02,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,3046,2340,2823,3,2563,92,decreasing,False,False,McKesson,True
16734-5136-71,2025-03,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,2823,2460,2617,5,2666,86,stable,False,False,McKesson,True
16734-5136-71,2025-04,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,2617,3900,3658,5,2859,95,stable,False,False,McKesson,True
16734-5136-71,2025-05,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,3658,1740,2840,4,2558,83,decreasing,False,False,McKesson,True
16734-5136-71,2025-06,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,2840,3315,3375,4,2780,93,stable,False,False,McKesson,True
16734-5136-71,2025-07,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,3375,3055,3688,4,2742,88,stable,False,False,McKesson,True
16734-5136-71,2025-08,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,3688,12840,8357,4,8171,264,increasing,False,False,McKesson,True
16734-5136-71,2025-09,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,8357,0,5755,0,2602,87,decreasing,False,False,McKesson,True
16734-5136-71,2025-10,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,5755,3540,68,4,8559,276,increasing,False,False,McKesson,True
16734-5136-71,2025-11,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,68,8625,6164,3,2529,84,decreasing,False,False,McKesson,True
16734-5136-71,2025-12,doxycycline,Doxycycline,Hikma,100.0,mcg/ml,capsule,bottle,60,True,0.47,6164,0,3500,0,2664,86,stable,False,False,McKesson,True
64548-4697-76,2025-01,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2668,2040,2355,3,2353,76,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-02,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2355,3000,2906,5,2449,87,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-03,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2906,2400,2654,5,2652,86,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-04,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2654,3552,3626,4,2580,86,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-05,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,3626,1200,2268,4,2558,83,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-06,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2268,3240,2888,5,2620,87,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-07,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2888,2400,2437,4,2851,92,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-08,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2437,2880,2615,4,2702,87,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-09,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2615,3000,2602,4,3013,100,increasing,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-10,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,2602,3600,3131,3,3071,99,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-11,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,3131,3240,3159,4,3212,107,stable,False,False,"Cardinal, AmerisourceBergen",True
64548-4697-76,2025-12,amoxicillin,Amoxicillin,Hikma,250.0,mg,capsule,bottle,120,True,0.36,3159,3120,3423,3,2856,92,decreasing,False,False,"Cardinal, AmerisourceBergen",True
30585-4929-32,2025-01,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,601,24,299,3,326,11,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-02,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,299,300,287,5,312,11,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-03,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,287,480,419,5,348,11,increasing,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-04,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,419,228,298,3,349,12,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-05,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,298,528,438,4,388,13,increasing,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-06,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,438,60,143,3,355,12,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-07,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,143,672,438,4,377,12,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-08,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,438,408,434,3,412,13,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-09,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,434,96,127,4,403,13,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-10,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,127,708,372,4,463,15,increasing,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-11,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,372,480,425,4,427,14,stable,False,False,"McKesson, AmerisourceBergen, Cardinal",True
30585-4929-32,2025-12,dextrose,DextrosePro,Mylan,50.0,mg,iv_bags,bag,12,False,27.47,425,780,672,5,533,17,increasing,False,False,"McKesson, AmerisourceBergen, Cardinal",True
40595-5334-90,2025-01,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,6418,900,3247,3,4071,131,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-02,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,3247,5940,5070,3,4117,147,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-03,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,5070,12600,9035,4,8635,279,increasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-04,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,9035,900,5307,1,4628,154,decreasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-05,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,5307,5040,5953,3,4394,142,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-06,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,5953,3240,4742,5,4451,148,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-07,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,4742,3420,3642,4,4520,146,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-08,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,3642,5788,4893,4,4537,146,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-09,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,4893,3310,3882,5,4321,144,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-10,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,3882,5040,4856,5,4066,131,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-11,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,4856,4320,4630,5,4546,152,increasing,False,False,"AmerisourceBergen, McKesson, Cardinal",True
40595-5334-90,2025-12,metformin,MetforminXR,Fresenius Kabi,850.0,mg,tablets,bottle,180,True,0.12,4630,3960,4433,3,4157,134,stable,False,False,"AmerisourceBergen, McKesson, Cardinal",True
