time_of_entry,medicine_id_ndc,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,last_restock_date,restock_frequency,quantity_last_restock_units,current_on_hand_units,historically_stocked,currently_backordered,available_suppliers,stock_update_reason,daily_usage_avg_units,monthly_usage_total_units,high_usage_variability,is_anomaly,anomaly_type
2026-01-16 19:51:00,23792-6371-67,timolol,Timoptic,B. Braun Medical,10.0,mg/ml,iv_bags,case,12,false,55.63,2025-12-13,weekly,347,181,true,false,"Cardinal Health, McKesson",DISPENSED,23.83,715,false,false,
2026-01-17 07:58:00,44562-9172-82,carvedilol,Coreg,Zydus Pharmaceuticals,50.0,mg/ml,eye_drops,bottle,1,true,15.41,2025-12-15,weekly,23,15,true,false,"AmerisourceBergen, Henry Schein, Value Drug",RECEIVED,1.6,48,false,false,
2026-01-18 04:27:00,14273-3569-72,clindamycin phosphate,Cleocin Phosphate,B. Braun Medical,100.0,mg/ml,iv_bags,bag,1,false,106.98,2025-12-22,weekly,51,6,false,false,"Cardinal Health, McKesson, Medline",DISPENSED,7.27,218,false,true,USAGE_SPIKE
2026-01-17 10:46:00,64732-8883-74,acetaminophen,Tylenol,Dr. Reddy's Laboratories,5.0,mg,powder,vial,1,true,14.04,2025-12-14,weekly,97,4,true,true,"AmerisourceBergen, Medline",DISPENSED,8.33,250,false,true,NEAR_STOCKOUT
2026-01-18 07:41:00,60755-4814-51,magnesium sulfate,Magnesium Sulfate,Alcon,200.0,mg,powder,vial,1,true,9.85,2025-12-22,weekly,70,17,true,false,"AmerisourceBergen, Concordance, Medline",DISPENSED,5.5,165,false,false,
2026-01-16 20:17:00,85609-1866-73,clindamycin,Cleocin,Fresenius Kabi,200.0,units/ml,injection_vials,box,100,true,28.38,2025-12-06,weekly,100,92,true,false,Concordance,RECEIVED,4.03,121,false,false,
2026-01-18 09:23:00,62664-1737-63,famotidine,Pepcid,Apotex Corp.,100.0,mg,aerosol,box,6,false,59.02,2025-12-14,weekly,29,25,true,false,McKesson,DISPENSED,3.57,107,false,false,
2026-01-18 06:08:00,21747-3526-40,ceftriaxone,Rocephin,GlaxoSmithKline,75.0,mg,topical,box,24,true,7.61,2025-12-20,weekly,75,16,true,false,"Cardinal Health, McKesson",DISPENSED,5.77,173,true,false,
2026-01-17 15:45:00,16799-4318-31,linezolid,Zyvox,Novartis Pharmaceuticals,2.0,mg/ml,iv_bags,case,24,false,39.31,2025-12-21,weekly,50,12,true,false,"Cardinal Health, Concordance",DISPENSED,4.57,137,false,false,
2026-01-18 07:45:00,12440-5409-71,azithromycin,Zithromax,Teva Pharmaceuticals,10.0,mg/ml,syringe,syringe,1,true,22.87,2025-12-06,weekly,48,10,true,false,AmerisourceBergen,DISPENSED,3.77,113,true,false,
2026-01-16 12:02:00,42133-9806-55,cefazolin,Ancef,Baxter Healthcare,25.0,mg,topical,box,24,true,6.22,2025-12-13,weekly,24,10,true,false,AmerisourceBergen,WASTE,1.17,35,true,false,
2026-01-17 10:14:00,99128-7228-45,acetaminophen,Tylenol,Aurobindo Pharma,20.0,mg/ml,syringe,box,10,true,42.06,2025-12-08,weekly,74,57,true,false,McKesson,DISPENSED,7.63,229,false,false,
2026-01-16 14:26:00,66618-4454-79,vancomycin,Vancocin,Baxter Healthcare,20.0,mcg/ml,iv_bags,case,12,false,68.19,2025-12-07,weekly,39,12,false,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,5.25,158,false,false,
2026-01-17 18:17:00,10560-1156-87,valsartan,Diovan,Lupin Pharmaceuticals,300.0,mg,aerosol,canister,1,false,15.96,2025-12-08,weekly,23,8,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,1.7,51,false,false,
2026-01-17 12:26:00,88815-6864-50,amiodarone,Cordarone,Zydus Pharmaceuticals,150.0,mg,topical,tube,1,true,6.9,2025-12-06,weekly,30,17,true,false,Cardinal Health,RECEIVED,2.73,82,false,false,
2026-01-17 18:29:00,38986-4838-64,furosemide,Lasix,Fresenius Kabi,80.0,mg,powder,box,10,true,3.6,2025-12-14,weekly,195,87,true,false,"Henry Schein, McKesson",DISPENSED,14.57,437,false,false,
2026-01-17 00:54:00,98103-3875-09,mupirocin,Bactroban,Dr. Reddy's Laboratories,1000.0,mg,capsule,bottle,60,true,0.63,2025-12-21,weekly,61,24,true,false,"Concordance, Henry Schein, Medline",DISPENSED,4.8,144,false,false,
2026-01-16 17:50:00,10256-7997-83,valsartan,Diovan,Zydus Pharmaceuticals,250.0,mcg,aerosol,canister,1,false,27.07,2025-12-06,weekly,35,6,true,false,"Cardinal Health, Henry Schein, McKesson",DISPENSED,2.67,80,false,false,
2026-01-17 12:58:00,79784-8354-41,amoxicillin,Amoxil,Sandoz Inc.,200.0,mcg,aerosol,canister,1,false,34.04,2025-12-21,weekly,16,3,true,true,AmerisourceBergen,WASTE,1.2,36,false,false,
2026-01-16 22:25:00,50737-2029-81,lisinopril,Prinivil,Viatris (Mylan),100.0,mg,tablets,bottle,30,true,0.94,2025-12-14,weekly,343,171,true,false,"Cardinal Health, Medline",DISPENSED,22.6,678,true,false,
2026-01-17 07:11:00,19556-8184-98,ibuprofen,Advil,Sanofi,10.0,mg/ml,iv_bags,bag,1,false,19.63,2025-12-15,weekly,169,193,true,false,Value Drug,RECEIVED,11.67,350,false,false,
2026-01-17 16:46:00,17181-5939-79,valsartan,Diovan,Baxter Healthcare,100.0,mg/ml,injection_vials,box,10,true,35.59,2025-12-22,weekly,10,2,true,false,McKesson,DISPENSED,1.17,35,false,false,
2026-01-18 00:44:00,11390-8428-50,linezolid,Zyvox,Amneal Pharmaceuticals,100.0,mcg/ml,iv_bags,case,12,false,84.33,2025-12-08,weekly,160,32,true,false,"AmerisourceBergen, McKesson",DISPENSED,12.8,384,false,false,
2026-01-16 16:01:00,85132-3064-82,acyclovir,Zovirax,Sun Pharmaceutical,100.0,mcg,powder,vial,1,true,34.53,2025-12-14,weekly,32,22,true,false,"McKesson, Medline",DISPENSED,3.33,100,false,false,
2026-01-18 08:51:00,50788-9866-19,potassium chloride,Klor-Con,Cipla USA,50.0,units/ml,eye_drops,bottle,1,true,26.84,2025-12-15,weekly,8,5,true,true,Cardinal Health,DISPENSED,0.93,28,false,false,
2026-01-18 08:02:00,17157-7915-45,atorvastatin,Lipitor,Cipla USA,200.0,units/ml,syringe,box,10,true,95.06,2025-12-06,weekly,13,2,false,false,AmerisourceBergen,DISPENSED,6.57,197,false,true,USAGE_SPIKE
2026-01-18 02:30:00,69546-1691-64,rifampin,Rifadin,Hikma Pharmaceuticals,2.0,mg/ml,injection_vials,vial,1,true,45.37,2025-12-22,weekly,25,21,true,false,McKesson,RECEIVED,2.47,74,false,false,
2026-01-16 15:47:00,57555-1162-10,hydromorphone,Dilaudid,Fresenius Kabi,2.5,mg,powder,vial,1,true,10.83,2025-12-06,weekly,94,34,true,false,AmerisourceBergen,DISPENSED,6.83,205,false,false,
2026-01-17 04:21:00,44340-3855-44,amiodarone,Cordarone,Fresenius Kabi,50.0,mg,topical,box,6,true,2.72,2025-12-20,weekly,12,9,true,false,Henry Schein,DISPENSED,1.0,30,false,false,
2026-01-18 08:03:00,69795-4934-48,lactated ringers,Lactated Ringer's,Sanofi,2.0,g,powder,box,50,true,7.08,2025-12-22,weekly,527,301,true,false,"Concordance, Henry Schein, McKesson",DISPENSED,36.93,1108,false,false,
2026-01-17 21:05:00,90744-4098-69,pregabalin,Lyrica,Lupin Pharmaceuticals,1.0,mg/ml,injection_vials,vial,1,true,26.46,2025-12-21,weekly,49,18,true,false,AmerisourceBergen,DISPENSED,4.4,132,false,false,
2026-01-16 20:51:00,96966-2062-22,potassium chloride,Klor-Con,Fresenius Kabi,300.0,mg,capsule,bottle,1000,true,0.22,2025-12-14,weekly,1000,22,true,false,"McKesson, Medline",WASTE,5.27,158,false,false,
2026-01-18 08:01:00,95162-1599-27,metoprolol,Toprol-XL,Sun Pharmaceutical,1000.0,mg,capsule,bottle,100,true,0.41,2025-12-13,weekly,100,11,false,false,"Cardinal Health, Concordance",DISPENSED,2.44,73,false,false,
2026-01-16 21:04:00,68262-9500-46,oseltamivir,Tamiflu,Baxter Healthcare,80.0,mg,topical,tube,1,true,13.73,2025-12-21,weekly,41,13,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,3.0,90,false,false,
2026-01-17 23:16:00,44815-2243-46,fluticasone,Flonase,Teva Pharmaceuticals,50.0,mg,capsule,box,30,true,0.39,2025-12-08,weekly,30,10,true,false,"Cardinal Health, McKesson",DISPENSED,1.83,55,false,false,
2026-01-16 21:41:00,42771-5959-96,ondansetron,Zofran,Sanofi,100.0,mg,tablets,box,30,true,0.24,2025-12-22,weekly,30,9,true,false,"Henry Schein, McKesson",DISPENSED,2.03,61,true,false,
2026-01-17 16:13:00,63183-1194-61,glipizide,Glucotrol,Eli Lilly and Company,200.0,mcg,powder,box,10,true,13.03,2025-12-13,weekly,40,38,true,false,Henry Schein,RECEIVED,3.1,93,false,false,
2026-01-17 21:34:00,34621-8025-99,metformin,Glucophage,Sanofi,150.0,mcg,capsule,box,50,true,0.44,2025-12-21,weekly,61,38,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,5.03,151,false,false,
2026-01-17 07:22:00,39555-7867-55,acyclovir,Zovirax,Zydus Pharmaceuticals,100.0,mg,aerosol,canister,1,false,114.9,2025-12-15,weekly,2,0,false,false,"Cardinal Health, McKesson",DISPENSED,0.3,9,true,false,
2026-01-16 21:44:00,18350-9757-50,hydromorphone,Dilaudid,Janssen Pharmaceuticals,150.0,mg,tablets,bottle,60,true,0.56,2025-12-15,weekly,84,84,true,false,"Cardinal Health, McKesson, Medline",RECEIVED,7.33,220,false,false,
2026-01-18 06:39:00,60579-5650-27,propofol,Diprivan,Teva Pharmaceuticals,2.0,mg/ml,iv_bags,bag,1,false,295.05,2025-12-08,weekly,84,83,true,false,McKesson,RECEIVED,10.27,308,false,false,
2026-01-17 01:24:00,80313-7855-62,linezolid,Zyvox,Hospira (Pfizer),1.0,g,topical,box,12,true,2.66,2025-12-20,weekly,29,14,true,false,"Cardinal Health, Henry Schein, Medline",DISPENSED,2.87,86,false,false,
2026-01-17 11:57:00,68422-2048-52,dorzolamide,Trusopt,Novartis Pharmaceuticals,20.0,mg,tablets,bottle,100,true,0.85,2025-12-07,weekly,100,29,true,false,"AmerisourceBergen, Concordance, Medline",DISPENSED,6.6,198,false,false,
2026-01-16 21:33:00,64401-5081-23,vancomycin,Vancocin,Janssen Pharmaceuticals,25.0,mg,powder,box,50,true,9.87,2025-12-14,weekly,67,77,true,false,"McKesson, Medline",RECEIVED,7.7,231,false,false,
2026-01-17 17:19:00,38476-9085-53,dextrose,Dextrose,Lupin Pharmaceuticals,10.0,mg,tablets,box,100,true,0.49,2025-12-21,weekly,362,159,true,false,Henry Schein,DISPENSED,24.7,741,false,false,
2026-01-17 21:14:00,59958-6630-96,mycophenolate,CellCept,Accord Healthcare,250.0,mg,capsule,bottle,100,true,0.3,2025-12-13,weekly,100,70,true,false,McKesson,RECEIVED,1.57,47,false,false,
2026-01-18 01:28:00,67373-3297-61,morphine sulfate,MS Contin,Apotex Corp.,10.0,mg/ml,iv_bags,case,6,false,36.6,2025-12-20,weekly,121,21,true,false,"AmerisourceBergen, McKesson",DISPENSED,10.23,307,true,false,
2026-01-16 15:22:00,14514-9721-28,fluticasone,Flonase,Accord Healthcare,40.0,mg,powder,vial,1,true,31.14,2025-12-22,weekly,17,14,true,false,"Cardinal Health, Concordance, Medline",DISPENSED,1.83,55,false,false,
2026-01-16 19:38:00,36212-2497-03,lactated ringers,Lactated Ringer's,Viatris (Mylan),50.0,mg,topical,tube,1,true,6.99,2025-12-21,weekly,367,254,true,false,"McKesson, Value Drug",DISPENSED,32.33,970,false,false,
2026-01-16 20:07:00,52879-6286-72,warfarin,Coumadin,Sandoz Inc.,2.0,mg/ml,syringe,box,50,true,18.97,2025-12-22,weekly,50,10,true,false,"Cardinal Health, McKesson",DISPENSED,2.53,76,false,false,
2026-01-18 08:02:00,38848-2081-85,sodium chloride,Normal Saline,Teva Pharmaceuticals,250.0,mg,tablets,box,100,true,0.16,2025-12-13,weekly,100,10,false,false,Cardinal Health,DISPENSED,7.36,221,true,false,
2026-01-17 04:21:00,52513-7366-87,omeprazole,Prilosec,Novartis Pharmaceuticals,200.0,units/ml,iv_bags,case,24,false,124.99,2025-12-21,weekly,29,20,false,false,AmerisourceBergen,DISPENSED,4.03,121,true,false,
2026-01-18 01:12:00,68839-7264-66,azithromycin,Zithromax,Teva Pharmaceuticals,100.0,mcg/ml,iv_bags,case,6,false,148.87,2025-12-08,weekly,293,191,true,false,McKesson,DISPENSED,21.57,647,false,false,
2026-01-16 18:47:00,59089-9171-38,lisinopril,Prinivil,Amneal Pharmaceuticals,5.0,mg/ml,injection_vials,vial,1,true,124.53,2025-12-13,weekly,119,73,true,false,"AmerisourceBergen, McKesson",RECEIVED,11.2,336,false,false,
2026-01-18 11:38:00,15191-9533-54,clopidogrel,Plavix,Sanofi,400.0,mcg/ml,injection_vials,box,50,true,21.79,2025-12-20,weekly,50,2,true,false,"Cardinal Health, Henry Schein, McKesson",DISPENSED,3.47,104,false,true,NEAR_STOCKOUT
2026-01-17 11:17:00,18469-9055-09,lactated ringers,Lactated Ringer's,Hospira (Pfizer),2.5,mg,powder,box,10,true,8.63,2025-12-06,weekly,493,223,true,false,McKesson,DISPENSED,37.2,1116,false,false,
2026-01-17 20:11:00,31516-4236-32,mycophenolate,CellCept,Hikma Pharmaceuticals,80.0,mg,powder,vial,1,true,1.99,2025-12-06,weekly,42,30,true,false,AmerisourceBergen,RECEIVED,4.03,121,false,false,
2026-01-17 12:27:00,71697-8231-55,midazolam,Versed,Eli Lilly and Company,25.0,mg,capsule,bottle,240,true,0.45,2025-12-21,weekly,240,211,true,false,"Concordance, Henry Schein",RECEIVED,13.2,396,false,false,
2026-01-17 22:25:00,59171-8878-10,fentanyl,Duragesic,Accord Healthcare,80.0,mg,powder,vial,1,true,18.88,2025-12-07,weekly,22,19,true,true,Concordance,RECEIVED,2.57,77,false,false,
2026-01-17 01:44:00,58908-7292-63,ketorolac,Toradol,Janssen Pharmaceuticals,3.0,g,topical,tube,1,true,3.87,2025-12-06,weekly,163,79,true,false,Concordance,DISPENSED,17.47,524,false,false,
2026-01-18 11:02:00,55688-9349-91,lorazepam,Ativan,Takeda Pharmaceuticals,500.0,units/ml,syringe,box,20,true,54.29,2025-12-06,weekly,74,67,true,false,"AmerisourceBergen, Concordance",RECEIVED,8.63,259,false,false,
2026-01-18 10:29:00,44253-8462-88,semaglutide,Ozempic,B. Braun Medical,10.0,mcg/ml,syringe,box,10,true,28.26,2025-12-08,weekly,43,30,true,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,3.67,110,false,false,
2026-01-17 10:33:00,31734-7993-33,prednisone,Deltasone,Cipla USA,3.0,g,topical,tube,1,true,9.25,2025-12-08,weekly,26,8,true,false,"Cardinal Health, Concordance",DISPENSED,2.3,69,true,false,
2026-01-17 04:14:00,62162-6047-01,insulin glargine,Lantus,Novartis Pharmaceuticals,200.0,mcg/ml,injection_vials,box,100,true,23.55,2025-12-20,weekly,100,111,true,false,AmerisourceBergen,RECEIVED,1.83,55,false,false,
2026-01-17 13:26:00,35954-8970-24,diazepam,Valium,Eli Lilly and Company,5.0,mg/ml,iv_bags,case,6,false,84.61,2025-12-15,weekly,246,83,true,false,McKesson,DISPENSED,17.6,528,false,false,
2026-01-17 15:07:00,93418-3721-11,linezolid,Zyvox,Lupin Pharmaceuticals,0.5,g,capsule,bottle,240,true,0.19,2025-12-21,weekly,364,216,true,false,Cardinal Health,DISPENSED,28.0,840,false,false,
2026-01-18 06:21:00,22693-4458-67,fluticasone,Flonase,Zydus Pharmaceuticals,5.0,mcg/ml,syringe,box,25,true,34.31,2025-12-08,weekly,25,4,true,false,"AmerisourceBergen, Cardinal Health, Concordance",DISPENSED,0.83,25,false,false,
2026-01-17 04:54:00,59602-1937-46,ibuprofen,Motrin,Viatris (Mylan),150.0,mg,aerosol,box,6,false,14.29,2025-12-21,weekly,16,3,true,true,"Cardinal Health, Concordance, Henry Schein",DISPENSED,1.13,34,false,false,
2026-01-17 12:14:00,77490-7768-85,vancomycin,Vancocin,Eli Lilly and Company,300.0,mg,powder,vial,1,true,4.1,2025-12-07,weekly,138,85,true,true,Cardinal Health,DISPENSED,9.77,293,false,false,
2026-01-17 16:21:00,55656-8010-61,losartan,Cozaar,Amneal Pharmaceuticals,10.0,mg,topical,box,24,true,6.0,2025-12-22,weekly,24,24,true,false,"Concordance, Medline",RECEIVED,1.23,37,false,false,
2026-01-16 17:30:00,98219-9990-60,amlodipine,Norvasc,Aurobindo Pharma,20.0,mcg/ml,iv_bags,bag,1,false,126.1,2025-12-13,weekly,152,75,true,false,"Concordance, McKesson",WASTE,12.93,388,false,false,
2026-01-17 14:28:00,38885-5220-86,amiodarone,Cordarone,Sanofi,50.0,units/ml,injection_vials,box,10,true,283.6,2025-12-06,weekly,101,26,true,false,"AmerisourceBergen, Cardinal Health, Medline",DISPENSED,8.97,269,false,false,
2026-01-17 00:43:00,95710-8159-30,pregabalin,Lyrica,Lupin Pharmaceuticals,50.0,mg/ml,iv_bags,bag,1,false,31.27,2025-12-21,weekly,6,6,false,false,McKesson,RECEIVED,0.9,27,false,false,
2026-01-18 08:50:00,85617-1027-40,ciprofloxacin,Cipro,Baxter Healthcare,100.0,units/ml,iv_bags,bag,1,false,34.02,2025-12-06,weekly,179,44,true,false,"AmerisourceBergen, Cardinal Health, Medline",DISPENSED,15.4,462,true,false,
2026-01-17 12:49:00,28966-5863-29,levofloxacin,Levaquin,Dr. Reddy's Laboratories,50.0,units/ml,syringe,box,25,true,90.96,2025-12-22,weekly,81,42,true,false,AmerisourceBergen,DISPENSED,6.3,189,true,false,
2026-01-17 06:24:00,45841-8836-81,hydrochlorothiazide,Microzide,Cipla USA,10.0,units/ml,injection_vials,box,100,true,14.29,2025-12-15,weekly,100,4,false,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,1.0,30,false,false,
2026-01-16 18:16:00,96409-3608-03,apixaban,Eliquis,Aurobindo Pharma,20.0,mcg/ml,syringe,box,20,true,73.0,2025-12-15,weekly,20,15,true,false,"Cardinal Health, McKesson",RECEIVED,1.2,36,false,false,
2026-01-16 12:28:00,17094-5981-59,vancomycin,Vancocin,Pfizer Inc.,1000.0,mg,tablets,bottle,90,true,0.19,2025-12-15,weekly,141,3,true,false,"Henry Schein, McKesson, Medline",DISPENSED,16.47,494,false,true,NEAR_STOCKOUT
2026-01-17 12:24:00,22589-6825-61,lactated ringers,Lactated Ringer's,Zydus Pharmaceuticals,10.0,units/ml,eye_drops,bottle,1,true,19.82,2025-12-20,weekly,455,241,true,false,"AmerisourceBergen, Value Drug",DISPENSED,31.77,953,false,false,
2026-01-16 15:11:00,95563-7150-89,escitalopram,Lexapro,Aurobindo Pharma,5.0,mg/ml,iv_bags,case,24,false,35.19,2025-12-06,weekly,94,28,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,7.07,212,false,false,
2026-01-18 08:27:00,39482-1377-76,clindamycin,Cleocin,Apotex Corp.,500.0,mg,tablets,bottle,500,true,0.91,2025-12-15,weekly,500,29,true,false,"Henry Schein, McKesson",DISPENSED,4.77,143,false,false,
2026-01-16 21:02:00,34233-7640-90,piperacillin-tazobactam,Zosyn,Pfizer Inc.,750.0,mg,tablets,bottle,1000,true,0.12,2025-12-08,weekly,1000,1033,true,false,"AmerisourceBergen, Medline",RECEIVED,11.3,339,false,false,
2026-01-16 18:55:00,33584-1087-72,spironolactone,Aldactone,Hospira (Pfizer),500.0,units/ml,iv_bags,case,12,false,13.51,2025-12-20,weekly,105,86,true,false,McKesson,RECEIVED,8.93,268,false,false,
2026-01-17 05:34:00,81359-3811-55,amlodipine,Norvasc,Pfizer Inc.,125.0,mg,powder,box,50,true,20.19,2025-12-20,weekly,603,390,true,false,"AmerisourceBergen, Henry Schein, Medline",DISPENSED,44.03,1321,false,false,
2026-01-17 21:27:00,22977-1732-31,nitroglycerin,Nitrostat,Amneal Pharmaceuticals,40.0,mg,capsule,bottle,90,true,0.21,2025-12-13,weekly,90,14,true,false,"Cardinal Health, McKesson, Medline",DISPENSED,3.03,91,false,false,
2026-01-16 15:44:00,62436-8472-11,fentanyl,Duragesic,Janssen Pharmaceuticals,25.0,mg,powder,box,50,true,2.43,2025-12-15,weekly,64,64,true,false,McKesson,DISPENSED,7.5,225,false,false,
2026-01-17 23:29:00,65009-3514-41,sitagliptin,Januvia,B. Braun Medical,5.0,mg/ml,iv_bags,case,12,false,18.03,2025-12-13,weekly,84,40,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,6.07,182,false,false,
2026-01-17 09:47:00,45867-1161-13,hydromorphone,Dilaudid,Baxter Healthcare,20.0,units/ml,syringe,box,10,true,3.84,2025-12-13,weekly,212,86,true,false,"Cardinal Health, McKesson",RECEIVED,20.57,617,true,true,USAGE_SPIKE
2026-01-18 02:44:00,32380-6210-97,gabapentin,Neurontin,Amneal Pharmaceuticals,5.0,mg,capsule,bottle,180,true,0.7,2025-12-08,weekly,180,30,true,true,"AmerisourceBergen, Henry Schein, McKesson",DISPENSED,6.7,201,false,false,
2026-01-18 00:40:00,16929-7064-91,clindamycin phosphate,Cleocin Phosphate,Janssen Pharmaceuticals,75.0,mg,tablets,box,100,true,0.13,2025-12-15,weekly,100,56,true,false,"AmerisourceBergen, Cardinal Health",WASTE,7.03,211,false,false,
2026-01-17 22:49:00,50063-7660-99,nitroglycerin,Nitrostat,GlaxoSmithKline,10.0,mg,tablets,bottle,60,true,0.22,2025-12-06,weekly,73,31,true,false,Cardinal Health,DISPENSED,6.9,207,false,false,
2026-01-17 21:15:00,98740-9334-94,gabapentin,Neurontin,Teva Pharmaceuticals,3.0,g,powder,vial,1,true,5.08,2025-12-15,weekly,309,202,true,true,"AmerisourceBergen, McKesson",RECEIVED,23.27,698,true,false,
2026-01-17 16:11:00,42011-9652-88,acetaminophen,Tylenol,B. Braun Medical,125.0,mg,tablets,bottle,500,true,2.25,2025-12-22,weekly,500,94,true,false,"Concordance, McKesson",DISPENSED,14.6,438,true,false,
2026-01-17 07:42:00,24841-6537-87,apixaban,Eliquis,Aurobindo Pharma,125.0,mg,topical,tube,1,true,11.07,2025-12-06,weekly,50,16,true,false,AmerisourceBergen,DISPENSED,3.6,108,false,false,
2026-01-16 20:33:00,14643-8586-80,levofloxacin,Levaquin,GlaxoSmithKline,500.0,mg,aerosol,box,6,false,36.11,2025-12-13,weekly,44,12,true,false,"Cardinal Health, McKesson",DISPENSED,3.17,95,true,false,
2026-01-17 09:12:00,77412-3518-53,ceftriaxone,Rocephin,Aurobindo Pharma,500.0,mg,powder,vial,1,true,4.84,2025-12-13,weekly,71,39,true,false,Medline,DISPENSED,7.1,213,false,false,
2026-01-17 04:35:00,67484-8198-21,lisinopril,Prinivil,Dr. Reddy's Laboratories,10.0,units/ml,eye_drops,bottle,1,true,24.11,2025-12-07,weekly,175,6,true,false,"Cardinal Health, McKesson, Medline",DISPENSED,13.47,404,false,false,
2026-01-17 19:27:00,97194-5354-16,amlodipine,Norvasc,Zydus Pharmaceuticals,300.0,mg,capsule,bottle,1000,true,2.37,2025-12-15,weekly,1000,690,true,false,Henry Schein,RECEIVED,13.9,417,false,true,PRICE_OUTLIER
2026-01-16 22:27:00,26531-3548-45,latanoprost,Xalatan,Pfizer Inc.,0.5,g,capsule,bottle,100,true,0.11,2025-12-22,weekly,100,5,true,true,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,2.17,65,false,true,NEAR_STOCKOUT
2026-01-17 02:37:00,97337-8031-26,furosemide,Lasix,Novartis Pharmaceuticals,1.0,g,capsule,bottle,60,true,0.31,2025-12-08,weekly,381,150,true,false,Value Drug,DISPENSED,31.47,944,false,false,
2026-01-17 04:17:00,29163-7984-03,clindamycin phosphate,Cleocin Phosphate,Sandoz Inc.,40.0,mg,powder,box,10,true,16.99,2025-12-21,weekly,34,13,true,false,"Cardinal Health, Medline",DISPENSED,3.47,104,false,false,
2026-01-16 23:41:00,45290-6956-36,naloxone,Narcan,Lupin Pharmaceuticals,12.5,mg,topical,box,24,true,5.56,2025-12-13,weekly,77,67,true,true,McKesson,RECEIVED,8.53,256,false,false,
2026-01-17 10:45:00,66479-4028-33,empagliflozin,Jardiance,Aurobindo Pharma,2.0,mg/ml,injection_vials,box,50,true,48.68,2025-12-14,weekly,121,61,true,false,AmerisourceBergen,DISPENSED,10.33,310,false,false,
2026-01-18 06:38:00,89261-7088-31,isoniazid,Nydrazid,Alcon,500.0,mg,tablets,bottle,100,true,0.27,2025-12-07,weekly,100,9,true,false,McKesson,DISPENSED,2.8,84,false,false,
2026-01-18 06:20:00,19814-9955-80,sodium chloride,Normal Saline,Fresenius Kabi,12.5,mg,tablets,bottle,500,true,0.64,2025-12-22,weekly,685,555,true,false,McKesson,RECEIVED,49.93,1498,false,false,
2026-01-16 20:25:00,67163-2109-62,oxycodone,Roxicodone,Eli Lilly and Company,2.0,mg/ml,syringe,box,50,true,14.04,2025-12-20,weekly,50,42,true,true,"AmerisourceBergen, McKesson",RECEIVED,4.23,127,false,false,
2026-01-18 10:40:00,99744-9723-66,valsartan,Diovan,Alcon,100.0,units/ml,iv_bags,case,6,false,52.52,2025-12-15,weekly,77,16,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,6.37,191,false,false,
